,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
172,2020-09-17,144.2677596197561,123.2708162232514,198.4897321003166,144.2677596197561,144.2677596197561,13.713601895863109,13.713601895863109,13.713601895863109,-4.3125810327092715,-4.3125810327092715,-4.3125810327092715,18.02618292857238,18.02618292857238,18.02618292857238,0.0,0.0,0.0,157.98136151561923
173,2020-09-18,144.78956552280255,122.71926317610423,194.70562914319999,144.78956552280255,144.78956552280255,12.630841778828836,12.630841778828836,12.630841778828836,-5.255470866935106,-5.255470866935106,-5.255470866935106,17.88631264576394,17.88631264576394,17.88631264576394,0.0,0.0,0.0,157.42040730163137
174,2020-09-21,146.35498323194184,122.72422541978946,194.9489450395402,146.35498323194184,146.35498323194184,13.352807677228547,13.352807677228547,13.352807677228547,-2.76505932542969,-2.76505932542969,-2.76505932542969,16.117867002658237,16.117867002658237,16.117867002658237,0.0,0.0,0.0,159.7077909091704
175,2020-09-22,146.87678913498826,123.46753001564339,194.55925564212384,146.87678913498826,146.87678913498826,10.814886550326202,10.814886550326202,10.814886550326202,-4.278624882609049,-4.278624882609049,-4.278624882609049,15.09351143293525,15.09351143293525,15.09351143293525,0.0,0.0,0.0,157.69167568531446
176,2020-09-23,147.3985950380347,121.66119391891534,194.1348698169157,147.3985950380347,147.3985950380347,10.424522289777933,10.424522289777933,10.424522289777933,-3.4489809361680024,-3.4489809361680024,-3.4489809361680024,13.873503225945935,13.873503225945935,13.873503225945935,0.0,0.0,0.0,157.82311732781264
177,2020-09-24,147.9204009410811,122.16654930706292,192.72350723756333,147.9204009410811,147.9204009410811,8.16662905370471,8.16662905370471,8.16662905370471,-4.312581032711833,-4.312581032711833,-4.312581032711833,12.479210086416543,12.479210086416543,12.479210086416543,0.0,0.0,0.0,156.08702999478584
178,2020-09-25,148.44220684412758,117.72334072372408,190.26145541013912,148.44220684412758,148.44220684412758,5.68153456865965,5.68153456865965,5.68153456865965,-5.255470866966865,-5.255470866966865,-5.255470866966865,10.937005435626515,10.937005435626515,10.937005435626515,0.0,0.0,0.0,154.12374141278724
179,2020-09-28,150.00762455326685,116.69521960110818,189.57687083636452,150.00762455326685,150.00762455326685,2.9838111474544844,2.9838111474544844,2.9838111474544844,-2.7650593254400246,-2.7650593254400246,-2.7650593254400246,5.7488704728945095,5.7488704728945095,5.7488704728945095,0.0,0.0,0.0,152.99143570072133
180,2020-09-29,150.5294304563133,110.81501211876284,184.88357481942472,150.5294304563133,150.5294304563133,-0.3223229305833309,-0.3223229305833309,-0.3223229305833309,-4.278624882612832,-4.278624882612832,-4.278624882612832,3.9563019520295013,3.9563019520295013,3.9563019520295013,0.0,0.0,0.0,150.20710752572995
181,2020-09-30,151.05123635935973,113.9775697446038,183.32273801285268,151.05123635935973,151.05123635935973,-1.2503216749375874,-1.2503216749375874,-1.2503216749375874,-3.448980936164968,-3.448980936164968,-3.448980936164968,2.1986592612273803,2.1986592612273803,2.1986592612273803,0.0,0.0,0.0,149.80091468442214
182,2020-10-01,151.57304226240618,108.16152626445648,182.36083026922554,151.57304226240618,151.57304226240618,-3.7960677930192923,-3.7960677930192923,-3.7960677930192923,-4.312581032716489,-4.312581032716489,-4.312581032716489,0.5165132396971961,0.5165132396971961,0.5165132396971961,0.0,0.0,0.0,147.7769744693869
183,2020-10-02,152.0948481654526,107.87545687597915,177.8910376972931,152.0948481654526,152.0948481654526,-6.306025015390236,-6.306025015390236,-6.306025015390236,-5.25547086696408,-5.25547086696408,-5.25547086696408,-1.0505541484261556,-1.0505541484261556,-1.0505541484261556,0.0,0.0,0.0,145.78882315006234
184,2020-10-05,153.66026587459191,107.67953393156138,183.4910305422993,153.66026587459191,153.66026587459191,-7.466284188124434,-7.466284188124434,-7.466284188124434,-2.765059325450359,-2.765059325450359,-2.765059325450359,-4.701224862674075,-4.701224862674075,-4.701224862674075,0.0,0.0,0.0,146.19398168646748
185,2020-10-06,154.18207177763833,108.93265724950554,180.42614379797453,154.18207177763833,154.18207177763833,-9.744906455062745,-9.744906455062745,-9.744906455062745,-4.27862488262274,-4.27862488262274,-4.27862488262274,-5.466281572440006,-5.466281572440006,-5.466281572440006,0.0,0.0,0.0,144.4371653225756
186,2020-10-07,154.70387768068477,110.47664307054447,181.4516753636733,154.70387768068477,154.70387768068477,-9.41555879762055,-9.41555879762055,-9.41555879762055,-3.448980936169969,-3.448980936169969,-3.448980936169969,-5.966577861450582,-5.966577861450582,-5.966577861450582,0.0,0.0,0.0,145.28831888306422
187,2020-10-08,155.22568358373118,108.91621714895058,180.6875767723697,155.22568358373118,155.22568358373118,-10.499928304609277,-10.499928304609277,-10.499928304609277,-4.31258103271905,-4.31258103271905,-4.31258103271905,-6.187347271890228,-6.187347271890228,-6.187347271890228,0.0,0.0,0.0,144.7257552791219
188,2020-10-09,155.74748948677762,107.34562438081261,182.2062214019476,155.74748948677762,155.74748948677762,-11.375620153351376,-11.375620153351376,-11.375620153351376,-5.255470866949489,-5.255470866949489,-5.255470866949489,-6.120149286401886,-6.120149286401886,-6.120149286401886,0.0,0.0,0.0,144.37186933342625
189,2020-10-12,157.31290719591692,114.34605818930973,185.5540719498263,157.31290719591692,157.31290719591692,-6.970082739040445,-6.970082739040445,-6.970082739040445,-2.765059325460694,-2.765059325460694,-2.765059325460694,-4.205023413579752,-4.205023413579752,-4.205023413579752,0.0,0.0,0.0,150.34282445687649
190,2020-10-13,157.83471309896336,115.69025364235006,187.20599599865466,157.83471309896336,157.83471309896336,-7.311397384181819,-7.311397384181819,-7.311397384181819,-4.278624882626523,-4.278624882626523,-4.278624882626523,-3.032772501555296,-3.032772501555296,-3.032772501555296,0.0,0.0,0.0,150.52331571478155
191,2020-10-14,158.35651900200978,119.36403755228348,189.396122857415,158.35651900200978,158.35651900200978,-5.076513580797449,-5.076513580797449,-5.076513580797449,-3.4489809361665587,-3.4489809361665587,-3.4489809361665587,-1.62753264463089,-1.62753264463089,-1.62753264463089,0.0,0.0,0.0,153.28000542121234
192,2020-10-15,158.87832490505622,121.67067251067496,189.06378553708646,158.87832490505622,158.87832490505622,-4.330393481240147,-4.330393481240147,-4.330393481240147,-4.312581032722659,-4.312581032722659,-4.312581032722659,-0.017812448517487988,-0.017812448517487988,-0.017812448517487988,0.0,0.0,0.0,154.54793142381607
193,2020-10-16,159.4001308081026,119.81496871954752,192.4286118648627,159.4001308081026,159.4001308081026,-3.4920514130556795,-3.4920514130556795,-3.4920514130556795,-5.2554708669467045,-5.2554708669467045,-5.2554708669467045,1.763419453891025,1.763419453891025,1.763419453891025,0.0,0.0,0.0,155.9080793950469
194,2020-10-19,160.9655487037438,128.32923814886811,200.61992893838246,160.9655487037438,160.9655487037438,4.993126082945297,4.993126082945297,4.993126082945297,-2.7650593254601166,-2.7650593254601166,-2.7650593254601166,7.758185408405414,7.758185408405414,7.758185408405414,0.0,0.0,0.0,165.9586747866891
195,2020-10-20,161.4873546689575,131.48408218191838,205.57279008489925,161.4873546689575,161.4873546689575,5.559675381163639,5.559675381163639,5.559675381163639,-4.278624882613735,-4.278624882613735,-4.278624882613735,9.838300263777374,9.838300263777374,9.838300263777374,0.0,0.0,0.0,167.04703005012112
196,2020-10-21,162.0091606341712,136.53930868859194,207.5569089521119,162.0091606341712,162.0091606341712,8.441879741768513,8.441879741768513,8.441879741768513,-3.448980936163524,-3.448980936163524,-3.448980936163524,11.890860677932038,11.890860677932038,11.890860677932038,0.0,0.0,0.0,170.4510403759397
197,2020-10-22,162.53096659938493,135.7496661622978,208.3734408253849,162.53096659938493,162.53096659938493,9.563883379062979,9.563883379062979,9.563883379062979,-4.3125810327077065,-4.3125810327077065,-4.3125810327077065,13.876464411770685,13.876464411770685,13.876464411770685,0.0,0.0,0.0,172.0948499784479
198,2020-10-23,163.05277256459863,135.02438123079455,209.28446603284792,163.05277256459863,163.05277256459863,10.502794789323474,10.502794789323474,10.502794789323474,-5.2554708669380155,-5.2554708669380155,-5.2554708669380155,15.75826565626149,15.75826565626149,15.75826565626149,0.0,0.0,0.0,173.5555673539221
199,2020-10-26,164.61819046023976,143.8375832719106,216.86361376464365,164.61819046023976,164.61819046023976,17.70457188561701,17.70457188561701,17.70457188561701,-2.7650593254813645,-2.7650593254813645,-2.7650593254813645,20.469631211098378,20.469631211098378,20.469631211098378,0.0,0.0,0.0,182.32276234585677
200,2020-10-27,165.1399964254535,146.79283831449547,217.64542343213182,165.1399964254535,165.1399964254535,17.370697212758728,17.370697212758728,17.370697212758728,-4.2786248826175175,-4.2786248826175175,-4.2786248826175175,21.64932209537625,21.64932209537625,21.64932209537625,0.0,0.0,0.0,182.51069363821222
201,2020-10-28,165.66180239066722,149.2318038569428,219.96186478470568,165.66180239066722,165.66180239066722,19.15907673684827,19.15907673684827,19.15907673684827,-3.448980936168523,-3.448980936168523,-3.448980936168523,22.60805767301679,22.60805767301679,22.60805767301679,0.0,0.0,0.0,184.8208791275155
202,2020-10-29,166.18360835588092,150.27193988517104,222.2220727640376,166.18360835588092,166.18360835588092,19.027135032375618,19.027135032375618,19.027135032375618,-4.312581032711315,-4.312581032711315,-4.312581032711315,23.339716065086932,23.339716065086932,23.339716065086932,0.0,0.0,0.0,185.21074338825653
203,2020-10-30,166.70541432109465,148.71532667650342,221.77724910866243,166.70541432109465,166.70541432109465,18.589026178839852,18.589026178839852,18.589026178839852,-5.25547086693523,-5.25547086693523,-5.25547086693523,23.844497045775082,23.844497045775082,23.844497045775082,0.0,0.0,0.0,185.2944404999345
204,2020-11-02,168.27083221673578,154.09881627603144,223.70579309101223,168.27083221673578,168.27083221673578,21.32579672853299,21.32579672853299,21.32579672853299,-2.765059325437549,-2.765059325437549,-2.765059325437549,24.090856053970537,24.090856053970537,24.090856053970537,0.0,0.0,0.0,189.59662894526878
205,2020-11-03,168.79263818194946,152.53117706690747,225.08946744743352,168.79263818194946,168.79263818194946,19.530460288707225,19.530460288707225,19.530460288707225,-4.278624882613015,-4.278624882613015,-4.278624882613015,23.80908517132024,23.80908517132024,23.80908517132024,0.0,0.0,0.0,188.32309847065667
206,2020-11-04,169.3144441471632,154.97099257713225,226.93284454232594,169.3144441471632,169.3144441471632,19.93752336337134,19.93752336337134,19.93752336337134,-3.4489809361654893,-3.4489809361654893,-3.4489809361654893,23.38650429953683,23.38650429953683,23.38650429953683,0.0,0.0,0.0,189.25196751053454
207,2020-11-05,169.8362501123769,153.00299677632694,222.49667328899608,169.8362501123769,169.8362501123769,18.540644387007006,18.540644387007006,18.540644387007006,-4.312581032713877,-4.312581032713877,-4.312581032713877,22.853225419720886,22.853225419720886,22.853225419720886,0.0,0.0,0.0,188.3768944993839
208,2020-11-06,170.35805607759062,149.72207659103748,223.04586527125417,170.35805607759062,170.35805607759062,16.98623948942899,16.98623948942899,16.98623948942899,-5.255470866920639,-5.255470866920639,-5.255470866920639,22.241710356349625,22.241710356349625,22.241710356349625,0.0,0.0,0.0,187.3442955670196
209,2020-11-09,171.92347397323178,153.6275402038269,225.59740312883858,171.92347397323178,171.92347397323178,17.511347229584324,17.511347229584324,17.511347229584324,-2.765059325447884,-2.765059325447884,-2.765059325447884,20.276406555032207,20.276406555032207,20.276406555032207,0.0,0.0,0.0,189.4348212028161
210,2020-11-10,172.44527993844548,153.91930787574734,224.01742611873783,172.44527993844548,172.44527993844548,15.409441047927078,15.409441047927078,15.409441047927078,-4.278624882622922,-4.278624882622922,-4.278624882622922,19.688065930550003,19.688065930550003,19.688065930550003,0.0,0.0,0.0,187.85472098637257
211,2020-11-11,172.96708590365918,151.5927136735572,224.79696539113206,172.96708590365918,172.96708590365918,15.734521512670566,15.734521512670566,15.734521512670566,-3.4489809361664707,-3.4489809361664707,-3.4489809361664707,19.183502448837036,19.183502448837036,19.183502448837036,0.0,0.0,0.0,188.70160741632975
212,2020-11-12,173.4888918688729,153.30509793940834,223.79362147964113,173.4888918688729,173.4888918688729,14.475568535928131,14.475568535928131,14.475568535928131,-4.3125810327185325,-4.3125810327185325,-4.3125810327185325,18.788149568646663,18.788149568646663,18.788149568646663,0.0,0.0,0.0,187.96446040480103
213,2020-11-13,174.0106978340866,151.5050563648069,222.86779029094743,174.0106978340866,174.0106978340866,13.267648952157636,13.267648952157636,13.267648952157636,-5.255470866958304,-5.255470866958304,-5.255470866958304,18.523119819115937,18.523119819115937,18.523119819115937,0.0,0.0,0.0,187.27834678624424
214,2020-11-16,175.57611572972775,155.61859030515805,229.4201393634566,175.57611572972775,175.57611572972775,15.878974877561875,15.878974877561875,15.878974877561875,-2.765059325447306,-2.765059325447306,-2.765059325447306,18.644034203009184,18.644034203009184,18.644034203009184,0.0,0.0,0.0,191.45509060728963
215,2020-11-17,176.0979216949415,155.33643224592464,227.77627319379104,176.0979216949415,176.0979216949415,14.727425453601095,14.727425453601095,14.727425453601095,-4.278624882618421,-4.278624882618421,-4.278624882618421,19.006050336219516,19.006050336219516,19.006050336219516,0.0,0.0,0.0,190.8253471485426
216,2020-11-18,176.6197276601552,156.7457587313272,228.56513734130712,176.6197276601552,176.6197276601552,16.07345377887873,16.07345377887873,16.07345377887873,-3.4489809361630623,-3.4489809361630623,-3.4489809361630623,19.522434715041793,19.522434715041793,19.522434715041793,0.0,0.0,0.0,192.69318143903394
217,2020-11-19,177.1415336253689,157.92410723363383,229.9189321303557,177.1415336253689,177.1415336253689,15.868087889965272,15.868087889965272,15.868087889965272,-4.312581032721094,-4.312581032721094,-4.312581032721094,20.180668922686365,20.180668922686365,20.180668922686365,0.0,0.0,0.0,193.00962151533417
218,2020-11-20,177.66333958504774,158.6610540312118,229.5116184471113,177.66333958504774,177.66333958504774,15.7074561591527,15.7074561591527,15.7074561591527,-5.255470866949615,-5.255470866949615,-5.255470866949615,20.962927026102317,20.962927026102317,20.962927026102317,0.0,0.0,0.0,193.37079574420045
219,2020-11-23,179.2287574640842,163.70681960294786,236.6861788712313,179.2287574640842,179.2287574640842,21.04311923263164,21.04311923263164,21.04311923263164,-2.7650593254685534,-2.7650593254685534,-2.7650593254685534,23.80817855810019,23.80817855810019,23.80817855810019,0.0,0.0,0.0,200.27187669671582
220,2020-11-24,179.750563423763,165.0183889263469,237.77301126898428,179.750563423763,179.750563423763,20.545088172680234,20.545088172680234,20.545088172680234,-4.2786248826222035,-4.2786248826222035,-4.2786248826222035,24.823713055302434,24.823713055302434,24.823713055302434,0.0,0.0,0.0,200.29565159644324
221,2020-11-25,180.2723693834418,166.35648954657773,238.94190544718592,180.2723693834418,180.2723693834418,22.36887796456393,22.36887796456393,22.36887796456393,-3.4489809361680623,-3.4489809361680623,-3.4489809361680623,25.81785890073199,25.81785890073199,25.81785890073199,0.0,0.0,0.0,202.64124734800572
222,2020-11-27,181.31598130279949,169.27098867233556,242.08111281923698,181.31598130279949,181.31598130279949,22.35067402931271,22.35067402931271,22.35067402931271,-5.255470866940926,-5.255470866940926,-5.255470866940926,27.606144896253635,27.606144896253635,27.606144896253635,0.0,0.0,0.0,203.66665533211219
223,2020-11-30,182.88139918183592,173.38421757337758,246.61433821297695,182.88139918183592,182.88139918183592,26.55365866717001,26.55365866717001,26.55365866717001,-2.7650593254679747,-2.7650593254679747,-2.7650593254679747,29.31871799263799,29.31871799263799,29.31871799263799,0.0,0.0,0.0,209.43505784900591
224,2020-12-01,183.40320514151475,173.46940928385683,243.38891957738284,183.40320514151475,183.40320514151475,25.24852762987155,25.24852762987155,25.24852762987155,-4.278624882609414,-4.278624882609414,-4.278624882609414,29.527152512480967,29.527152512480967,29.527152512480967,0.0,0.0,0.0,208.6517327713863
225,2020-12-02,183.92501110119355,172.24874290869738,247.01860255603393,183.92501110119355,183.92501110119355,26.07509644820777,26.07509644820777,26.07509644820777,-3.4489809361650274,-3.4489809361650274,-3.4489809361650274,29.5240773843728,29.5240773843728,29.5240773843728,0.0,0.0,0.0,210.00010754940132
226,2020-12-03,184.44681706087238,175.46740048068654,246.61527875808736,184.44681706087238,184.44681706087238,24.98702463325757,24.98702463325757,24.98702463325757,-4.3125810327283105,-4.3125810327283105,-4.3125810327283105,29.29960566598588,29.29960566598588,29.29960566598588,0.0,0.0,0.0,209.43384169412994
227,2020-12-04,184.9686230205512,174.42956318137618,245.78446945236502,184.9686230205512,184.9686230205512,23.59455129811091,23.59455129811091,23.59455129811091,-5.255470866972687,-5.255470866972687,-5.255470866972687,28.850022165083598,28.850022165083598,28.850022165083598,0.0,0.0,0.0,208.5631743186621
228,2020-12-07,186.53404089958767,173.56683871720148,247.4194742044235,186.53404089958767,186.53404089958767,23.444643036341255,23.444643036341255,23.444643036341255,-2.7650593254241618,-2.7650593254241618,-2.7650593254241618,26.209702361765412,26.209702361765412,26.209702361765412,0.0,0.0,0.0,209.97868393592893
229,2020-12-08,187.05584685926647,170.37374447970362,243.35629154388454,187.05584685926647,187.05584685926647,20.67177025880282,20.67177025880282,20.67177025880282,-4.278624882613197,-4.278624882613197,-4.278624882613197,24.950395141416017,24.950395141416017,24.950395141416017,0.0,0.0,0.0,207.72761711806928
230,2020-12-09,187.5776528189453,171.28313537844826,244.1059486240246,187.5776528189453,187.5776528189453,20.092911031554596,20.092911031554596,20.092911031554596,-3.4489809361660098,-3.4489809361660098,-3.4489809361660098,23.541891967720602,23.541891967720602,23.541891967720602,0.0,0.0,0.0,207.6705638504999
231,2020-12-10,188.0994587786241,169.69713695066903,240.07389971380582,188.0994587786241,188.0994587786241,17.703584722676162,17.703584722676162,17.703584722676162,-4.312581032712311,-4.312581032712311,-4.312581032712311,22.01616575538847,22.01616575538847,22.01616575538847,0.0,0.0,0.0,205.80304350130027
232,2020-12-11,188.62126473830293,168.72774801634583,241.05986679658454,188.62126473830293,188.62126473830293,15.153844346229743,15.153844346229743,15.153844346229743,-5.255470866969903,-5.255470866969903,-5.255470866969903,20.409315213199648,20.409315213199648,20.409315213199648,0.0,0.0,0.0,203.77510908453266
233,2020-12-14,190.18668261733936,167.59807022522767,234.60068652268183,190.18668261733936,190.18668261733936,12.7401854159763,12.7401854159763,12.7401854159763,-2.7650593254454083,-2.7650593254454083,-2.7650593254454083,15.50524474142171,15.50524474142171,15.50524474142171,0.0,0.0,0.0,202.92686803331566
234,2020-12-15,190.7084885770182,163.79571440221935,235.14179190114842,190.7084885770182,190.7084885770182,9.705269265839922,9.705269265839922,9.705269265839922,-4.278624882623106,-4.278624882623106,-4.278624882623106,13.983894148463028,13.983894148463028,13.983894148463028,0.0,0.0,0.0,200.4137578428581
235,2020-12-16,191.230294536697,164.94040710849268,234.75773290537632,191.230294536697,191.230294536697,9.140343683570782,9.140343683570782,9.140343683570782,-3.4489809361669925,-3.4489809361669925,-3.4489809361669925,12.589324619737774,12.589324619737774,12.589324619737774,0.0,0.0,0.0,200.37063822026778
236,2020-12-17,191.75210049637585,162.09978187356091,234.3780869580691,191.75210049637585,191.75210049637585,7.048400767373451,7.048400767373451,7.048400767373451,-4.3125810327159195,-4.3125810327159195,-4.3125810327159195,11.360981800089371,11.360981800089371,11.360981800089371,0.0,0.0,0.0,198.8005012637493
237,2020-12-18,192.27390645605468,162.43508488182388,234.89198892999914,192.27390645605468,192.27390645605468,5.079599551432027,5.079599551432027,5.079599551432027,-5.25547086695531,-5.25547086695531,-5.25547086695531,10.335070418387337,10.335070418387337,10.335070418387337,0.0,0.0,0.0,197.35350600748671
238,2020-12-21,193.8393243350911,164.1780629443098,237.05078627345068,193.8393243350911,193.8393243350911,6.000668711344158,6.000668711344158,6.000668711344158,-2.765059325444831,-2.765059325444831,-2.765059325444831,8.765728036788989,8.765728036788989,8.765728036788989,0.0,0.0,0.0,199.83999304643527
239,2020-12-22,194.36113029476994,160.44805905999803,233.03019657616284,194.36113029476994,194.36113029476994,4.536546960188808,4.536546960188808,4.536546960188808,-4.278624882626888,-4.278624882626888,-4.278624882626888,8.815171842815696,8.815171842815696,8.815171842815696,0.0,0.0,0.0,198.89767725495875
240,2020-12-23,194.88293625444874,165.32778357783428,237.16250504956676,194.88293625444874,194.88293625444874,5.720679231735996,5.720679231735996,5.720679231735996,-3.4489809361679753,-3.4489809361679753,-3.4489809361679753,9.169660167903972,9.169660167903972,9.169660167903972,0.0,0.0,0.0,200.60361548618474
241,2020-12-24,195.40474221412757,164.1057606641893,237.80470270676938,195.40474221412757,195.40474221412757,5.517453851548325,5.517453851548325,5.517453851548325,-4.312581032718482,-4.312581032718482,-4.312581032718482,9.830034884266807,9.830034884266807,9.830034884266807,0.0,0.0,0.0,200.9221960656759
242,2020-12-28,197.49196599798023,173.78639480731889,245.78805170610198,197.49196599798023,197.49196599798023,12.537424669301213,12.537424669301213,12.537424669301213,-2.765059325455166,-2.765059325455166,-2.765059325455166,15.302483994756379,15.302483994756379,15.302483994756379,0.0,0.0,0.0,210.02939066728143
243,2020-12-29,198.0137719439434,175.74519790154034,244.03057790733425,198.0137719439434,198.0137719439434,12.985867778358159,12.985867778358159,12.985867778358159,-4.2786248826141,-4.2786248826141,-4.2786248826141,17.26449266097226,17.26449266097226,17.26449266097226,0.0,0.0,0.0,210.99963972230157
244,2020-12-30,198.53557788990656,176.37080604515256,251.4958280716323,198.53557788990656,198.53557788990656,15.94993752571478,15.94993752571478,15.94993752571478,-3.4489809361649395,-3.4489809361649395,-3.4489809361649395,19.398918461879717,19.398918461879717,19.398918461879717,0.0,0.0,0.0,214.48551541562134
245,2020-12-31,199.05738383586973,178.92434090568307,254.6277548973214,199.05738383586973,199.05738383586973,17.352989075053266,17.352989075053266,17.352989075053266,-4.312581032704576,-4.312581032704576,-4.312581032704576,21.66557010775784,21.66557010775784,21.66557010775784,0.0,0.0,0.0,216.410372910923
246,2021-01-04,201.14460761972236,194.63108163106983,264.91746815135156,201.14460761972236,201.14460761972236,28.409231861986065,28.409231861986065,28.409231861986065,-2.7650593254655007,-2.7650593254655007,-2.7650593254655007,31.174291187451573,31.174291187451573,31.174291187451573,0.0,0.0,0.0,229.55383948170842
247,2021-01-05,201.66641356568553,193.9524052873535,266.2784272916386,201.66641356568553,201.66641356568553,29.159619700416226,29.159619700416226,29.159619700416226,-4.2786248826178825,-4.2786248826178825,-4.2786248826178825,33.438244583034106,33.438244583034106,33.438244583034106,0.0,0.0,0.0,230.82603326610175
248,2021-01-06,202.1882195116487,199.39519644157033,271.32924078385963,202.1882195116487,202.1882195116487,32.12307772258495,32.12307772258495,32.12307772258495,-3.4489809361695647,-3.4489809361695647,-3.4489809361695647,35.572058658754514,35.572058658754514,35.572058658754514,0.0,0.0,0.0,234.31129723423365
249,2021-01-07,202.7100254576119,201.14888056871882,270.6794329136524,202.7100254576119,202.7100254576119,33.22594649434959,33.22594649434959,33.22594649434959,-4.312581032707137,-4.312581032707137,-4.312581032707137,37.53852752705673,37.53852752705673,37.53852752705673,0.0,0.0,0.0,235.93597195196148
250,2021-01-08,203.23183140357506,197.95401023328148,274.63637433767593,203.23183140357506,203.23183140357506,34.04941082613843,34.04941082613843,34.04941082613843,-5.255470866941053,-5.255470866941053,-5.255470866941053,39.30488169307947,39.30488169307947,39.30488169307947,0.0,0.0,0.0,237.28124222971348
251,2021-01-11,204.79724924146456,210.29453823989303,283.04175633814566,204.79724924146456,204.79724924146456,40.39139040873546,40.39139040873546,40.39139040873546,-2.7650593254325977,-2.7650593254325977,-2.7650593254325977,43.156449734168056,43.156449734168056,43.156449734168056,0.0,0.0,0.0,245.1886396502
252,2021-01-12,205.31905518742772,207.58112537444856,281.40192385037096,205.31905518742772,205.31905518742772,39.62721677884978,39.62721677884978,39.62721677884978,-4.278624882621665,-4.278624882621665,-4.278624882621665,43.90584166147144,43.90584166147144,43.90584166147144,0.0,0.0,0.0,244.9462719662775
253,2021-01-13,205.8408611333909,211.8487827225653,281.00596619025157,205.8408611333909,205.8408611333909,40.92907135839712,40.92907135839712,40.92907135839712,-3.4489809361665293,-3.4489809361665293,-3.4489809361665293,44.378052294563645,44.378052294563645,44.378052294563645,0.0,0.0,0.0,246.769932491788
254,2021-01-14,206.36266707935403,208.4975385110159,282.84701172963014,206.36266707935403,206.36266707935403,40.26418929851389,40.26418929851389,40.26418929851389,-4.312581032710746,-4.312581032710746,-4.312581032710746,44.57677033122463,44.57677033122463,44.57677033122463,0.0,0.0,0.0,246.6268563778679
255,2021-01-15,206.88447302531722,209.81464909149958,284.0244633248187,206.88447302531722,206.88447302531722,39.2563524563151,39.2563524563151,39.2563524563151,-5.255470866932364,-5.255470866932364,-5.255470866932364,44.51182332324746,44.51182332324746,44.51182332324746,0.0,0.0,0.0,246.1408254816323
256,2021-01-19,208.97169680916988,211.00475821977744,281.0022879370739,208.97169680916988,208.97169680916988,37.71981294066644,37.71981294066644,37.71981294066644,-4.278624882608878,-4.278624882608878,-4.278624882608878,41.998437823275324,41.998437823275324,41.998437823275324,0.0,0.0,0.0,246.6915097498363
257,2021-01-20,209.49350275513305,210.0883160484487,281.0849988053969,209.49350275513305,209.49350275513305,37.49023166610433,37.49023166610433,37.49023166610433,-3.4489809361675126,-3.4489809361675126,-3.4489809361675126,40.939212602271844,40.939212602271844,40.939212602271844,0.0,0.0,0.0,246.9837344212374
258,2021-01-21,210.01530870109622,205.90723883150272,281.4796316537545,210.01530870109622,210.01530870109622,35.457966574360086,35.457966574360086,35.457966574360086,-4.312581032714354,-4.312581032714354,-4.312581032714354,39.77054760707445,39.77054760707445,39.77054760707445,0.0,0.0,0.0,245.4732752754563
259,2021-01-22,210.53711464705938,209.72339054964115,281.45129684161736,210.53711464705938,210.53711464705938,33.270705402525834,33.270705402525834,33.270705402525834,-5.255470866964124,-5.255470866964124,-5.255470866964124,38.52617626948996,38.52617626948996,38.52617626948996,0.0,0.0,0.0,243.80782004958522
260,2021-01-25,212.10253248494885,207.45213837847632,280.92177608317235,212.10253248494885,212.10253248494885,31.900981863320826,31.900981863320826,31.900981863320826,-2.7650593254423557,-2.7650593254423557,-2.7650593254423557,34.66604118876318,34.66604118876318,34.66604118876318,0.0,0.0,0.0,244.00351434826968
261,2021-01-26,212.62433843091205,205.15177085252031,277.36706933002426,212.62433843091205,212.62433843091205,29.15753587535376,29.15753587535376,29.15753587535376,-4.27862488261266,-4.27862488261266,-4.27862488261266,33.43616075796642,33.43616075796642,33.43616075796642,0.0,0.0,0.0,241.78187430626582
262,2021-01-27,213.14614437687524,207.31039425201732,276.21816956798386,213.14614437687524,213.14614437687524,28.82743912284941,28.82743912284941,28.82743912284941,-3.4489809361641037,-3.4489809361641037,-3.4489809361641037,32.27642005901351,32.27642005901351,32.27642005901351,0.0,0.0,0.0,241.97358349972464
263,2021-01-28,213.66795032283838,201.70314234044673,276.42100500258016,213.66795032283838,213.66795032283838,26.893103095192476,26.893103095192476,26.893103095192476,-4.312581032717962,-4.312581032717962,-4.312581032717962,31.205684127910434,31.205684127910434,31.205684127910434,0.0,0.0,0.0,240.56105341803087
264,2021-01-29,214.18975626880155,204.1814587326298,272.63684508727874,214.18975626880155,214.18975626880155,24.982507831790194,24.982507831790194,24.982507831790194,-5.255470866961341,-5.255470866961341,-5.255470866961341,30.237978698751533,30.237978698751533,30.237978698751533,0.0,0.0,0.0,239.17226410059175
265,2021-02-01,215.75517410669102,206.46150335201438,275.4161818174587,215.75517410669102,215.75517410669102,25.25001861938587,25.25001861938587,25.25001861938587,-2.7650593254526905,-2.7650593254526905,-2.7650593254526905,28.015077944838563,28.015077944838563,28.015077944838563,0.0,0.0,0.0,241.00519272607687
